ScreenId;77
ScreenName;TCI Trigger Data - Replay
Trk_ID;DUMMY_INT;FRAME_NUM;Tevent_code_text;subid;TTRUCKSPD;TCURREVENT;TPSCTEMP;TLINKV;TLINKI;TTRQ_FB1;TTRQ_FB2;TESS;TAUXSPD;TM1SPD;TM2SPD;Tfb104_in_packed_lo;Tfb104_in_packed_hi;Tfb104_out_packed_lo;Tfb104_out_packed_hi;Thms_in2_packed_lo;Thms_in2_packed_hi;Thms_in1_packed_lo;Thms_in1_packed_hi;Thms_out_packed_lo;Thms_out_packed_hi;hms_out2_packed_lo;hms_out2_packed_hi;Tnum_events;Tevent_flags;TAPINHI;TSRS;TAMBTS;TLWSPEED;TRWSPEED;TIDLERPM;TBAROPRESS;TPOTREF;TDISPATCH_SPDLIM;Tgnd_ai1;Tgainchk_ai2;Tbaropress_ai3;Tpotref_ai4;Taccelpedal_ai5;Tretspdset_ai6;Tpayload_ai7;Tambts_ai8;Thydbktemp_ai9;Tmotorpress_ai10;Tgrade_ai11;Tcntrlbatt_ai12;Tcrankbatt_ai13;Tp5v_ai14;Tp15v_ai15;Tn15v_ai16;Tlfspeed_ai17;Trfspeed_ai18;Tlfbk_temp_ai19;Trfbk_temp_ai20;Tlrbk_temp_ai21;Trrbk_temp_ai22;Tlr_brake_temp;Tcomm_ok;Thyd_brake_temp;Tlf_brake_temp;Trf_brake_temp;Trr_brake_temp;Tstate;Taux_error_code;Taux_dc_linkvolts;THP_FB_ALT_INPUT;THP_FB_ELEC;TFAULT_AI3;THP_ADJUST;TENGINE_LOAD_AI21;Tlink_capacitance;driver_id;pack_spare_1;pack_spare_2;pack_spare_3;pack_spare_i1;pack_spare_i2;hms_in3_packed_lo;RELE_TIME;occur_year;occur_month;occur_day;occur_hour;occur_minute;occur_second;reset_year;reset_month;reset_day;reset_hour;reset_minute;reset_second;
3
 ;0;72;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;42244;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;11;20;3;30;10;56;13;
 ;0;73;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60520;47364;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;13;20;3;30;10;56;15;
 ;0;74;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;52740;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;15;20;3;30;10;56;17;
 ;0;75;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60520;57860;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;17;20;3;30;10;56;19;
 ;0;76;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;63236;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;20;20;3;30;10;56;21;
 ;0;77;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;2820;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;22;20;3;30;10;56;23;
 ;0;78;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60520;7940;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;24;20;3;30;10;56;25;
 ;0;79;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;13316;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;26;20;3;30;10;56;27;
 ;0;80;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60520;18436;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;28;20;3;30;10;56;29;
 ;0;81;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;23812;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;30;20;3;30;10;56;31;
 ;0;82;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;28932;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;32;20;3;30;10;56;33;
 ;0;83;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60520;34052;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;34;20;3;30;10;56;36;
 ;0;84;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;39428;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;36;20;3;30;10;56;38;
 ;0;85;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60520;44548;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;38;20;3;30;10;56;40;
 ;0;86;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;49924;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;40;20;3;30;10;56;42;
 ;0;87;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;55044;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;42;20;3;30;10;56;44;
 ;0;88;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60520;60164;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;44;20;3;30;10;56;46;
 ;0;89;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;4;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;46;20;3;30;10;56;48;
 ;0;90;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60520;5124;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;48;20;3;30;10;56;50;
 ;0;91;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;10500;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;50;20;3;30;10;56;52;
 ;0;92;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;15620;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;52;20;3;30;10;56;54;
 ;0;93;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60520;20740;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;54;20;3;30;10;56;56;
 ;0;94;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;26116;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;56;20;3;30;10;56;58;
 ;0;95;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60520;31236;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;56;58;20;3;30;10;57;0;
 ;0;96;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;36612;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;57;0;20;3;30;10;57;2;
 ;0;97;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;41732;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;57;2;20;3;30;10;57;4;
 ;0;98;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60520;46852;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;57;4;20;3;30;10;57;6;
 ;0;99;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;52228;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;57;6;20;3;30;10;57;8;
 ;0;100;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60520;57348;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;57;8;20;3;30;10;57;10;
 ;0;101;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;62724;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;57;11;20;3;30;10;57;12;
 ;0;102;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;2308;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;57;13;20;3;30;10;57;14;
 ;0;103;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60520;7428;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;57;15;20;3;30;10;57;16;
 ;0;104;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60648;12804;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;57;17;20;3;30;10;57;18;
 ;0;105;698;1;0.000000;0;100.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15143;31;20228;8;33024;0;4111;15616;60520;17924;48;0;17;0;0.000000;0.000000;100.000000;0.000000;0.000000;1700.000000;8.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0;-1;-1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;0.000000;0;0.000000;0.000000;0.000000;0;0;44;0.000000;20;3;30;10;57;19;20;3;30;10;57;20;
